timestamp,temperature,pH,DO
2024-01-02 13:22:00,32.13,7.0,6.93
2024-01-02 13:23:00,29.3,7.38,5.63
2024-01-02 13:24:00,31.84,7.78,7.26
2024-01-02 13:25:00,30.63,7.58,6.11
2024-01-02 13:26:00,29.83,7.14,6.25
2024-01-02 13:27:00,29.49,7.0,6.15
2024-01-02 13:28:00,30.4,7.39,6.97
2024-01-02 13:29:00,31.29,7.48,6.41
2024-01-02 13:30:00,30.45,7.23,6.74
2024-01-02 13:31:00,31.76,7.54,6.54
2024-01-02 13:32:00,29.39,7.65,6.45
2024-01-02 13:33:00,30.54,7.7,6.03
2024-01-02 13:34:00,29.55,7.0,7.41
2024-01-02 13:35:00,30.84,7.11,5.77
2024-01-02 13:36:00,31.26,7.41,6.71
2024-01-02 13:37:00,30.21,7.67,6.69
2024-01-02 13:38:00,28.47,7.65,7.08
2024-01-02 13:39:00,30.71,7.64,7.19
2024-01-02 13:40:00,30.9,7.38,6.43
2024-01-02 13:41:00,30.87,7.4,6.77
2024-01-02 13:42:00,31.54,7.28,7.38
2024-01-02 13:43:00,29.69,7.73,6.47
2024-01-02 13:44:00,31.09,7.22,5.97
2024-01-02 13:45:00,31.5,7.76,6.31
2024-01-02 13:46:00,29.12,7.56,5.85
2024-01-02 13:47:00,30.8,7.49,6.69
2024-01-02 13:48:00,30.14,7.3,7.03
2024-01-02 13:49:00,30.48,7.09,6.44
2024-01-02 13:50:00,30.82,7.31,5.69
2024-01-02 13:51:00,30.16,7.4,7.01
2024-01-02 13:52:00,30.01,7.0,5.61
2024-01-02 13:53:00,30.57,7.44,5.73
2024-01-02 13:54:00,29.68,7.78,6.41
2024-01-02 13:55:00,29.68,7.67,6.63
2024-01-02 13:56:00,31.09,7.35,6.71
2024-01-02 13:57:00,29.63,7.51,6.47
2024-01-02 13:58:00,31.08,7.33,7.38
2024-01-02 13:59:00,30.91,7.54,6.53
2024-01-02 14:00:00,29.16,7.96,7.02
2024-01-02 14:01:00,30.0,7.79,6.89
2024-01-02 14:02:00,31.5,7.66,5.85
2024-01-02 14:03:00,29.76,7.35,6.42
2024-01-02 14:04:00,30.17,7.72,7.56
2024-01-02 14:05:00,30.91,7.0,6.25
2024-01-02 14:06:00,31.17,7.42,6.16
2024-01-02 14:07:00,30.34,7.68,6.59
2024-01-02 14:08:00,30.06,7.72,6.27
2024-01-02 14:09:00,31.68,7.7,6.1
2024-01-02 14:10:00,31.93,7.59,6.26
2024-01-02 14:11:00,31.32,7.44,7.22
2024-01-02 14:12:00,30.61,7.66,6.43
2024-01-02 14:13:00,29.89,7.21,5.84
2024-01-02 14:14:00,29.88,7.25,5.74
2024-01-02 14:15:00,30.96,7.52,7.6
2024-01-02 14:16:00,30.88,7.55,6.39
2024-01-02 14:17:00,31.66,7.0,6.72
2024-01-02 14:18:00,31.06,7.64,6.11
2024-01-02 14:19:00,29.34,7.73,6.66
2024-01-02 14:20:00,31.38,7.48,7.23
2024-01-02 14:21:00,29.74,8.21,6.17
2024-01-02 14:22:00,30.23,7.3,6.73
2024-01-02 14:23:00,30.74,7.39,5.8
2024-01-02 14:24:00,32.14,7.38,7.51
2024-01-02 14:25:00,33.0,7.48,6.63
2024-01-02 14:26:00,31.02,7.4,6.29
2024-01-02 14:27:00,30.39,7.08,6.35
2024-01-02 14:28:00,30.97,7.34,6.24
2024-01-02 14:29:00,31.25,7.47,6.27
2024-01-02 14:30:00,30.28,7.87,5.28
2024-01-02 14:31:00,31.97,8.16,6.45
2024-01-02 14:32:00,30.72,7.9,6.43
2024-01-02 14:33:00,30.94,7.27,6.74
2024-01-02 14:34:00,31.07,7.29,6.24
2024-01-02 14:35:00,30.87,7.45,6.11
2024-01-02 14:36:00,31.21,8.04,6.5
2024-01-02 14:37:00,30.04,7.45,5.69
2024-01-02 14:38:00,30.09,7.1,6.57
2024-01-02 14:39:00,29.66,7.35,5.57
2024-01-02 14:40:00,30.89,7.73,7.06
2024-01-02 14:41:00,31.16,7.71,6.84
2024-01-02 14:42:00,30.9,7.44,6.04
2024-01-02 14:43:00,31.87,7.71,6.83
2024-01-02 14:44:00,30.53,7.0,6.56
2024-01-02 14:45:00,31.07,7.53,6.0
2024-01-02 14:46:00,29.66,7.76,5.49
2024-01-02 14:47:00,30.22,7.25,6.66
2024-01-02 14:48:00,31.09,7.25,6.1
2024-01-02 14:49:00,31.21,7.0,7.05
2024-01-02 14:50:00,30.3,7.98,6.51
2024-01-02 14:51:00,30.48,7.28,6.15
2024-01-02 14:52:00,29.32,7.57,7.4
2024-01-02 14:53:00,30.25,7.68,6.79
2024-01-02 14:54:00,31.25,7.95,4.67
2024-01-02 14:55:00,30.99,7.45,6.26
2024-01-02 14:56:00,30.93,7.34,5.81
2024-01-02 14:57:00,30.57,7.55,6.1
2024-01-02 14:58:00,30.54,7.89,6.43
2024-01-02 14:59:00,30.0,7.45,6.68
2024-01-02 15:00:00,31.09,7.21,6.63
2024-01-02 15:01:00,30.87,7.04,7.04
2024-01-02 15:02:00,30.93,7.13,6.82
2024-01-02 15:03:00,30.11,7.76,6.79
2024-01-02 15:04:00,28.81,7.4,6.6
2024-01-02 15:05:00,31.41,7.32,7.14
2024-01-02 15:06:00,30.15,7.29,6.34
2024-01-02 15:07:00,29.84,7.53,6.35
2024-01-02 15:08:00,31.09,7.43,5.55
2024-01-02 15:09:00,30.22,7.42,7.03
2024-01-02 15:10:00,31.38,7.9,6.46
2024-01-02 15:11:00,31.02,7.96,7.97
2024-01-02 15:12:00,31.08,7.02,6.3
2024-01-02 15:13:00,29.44,7.6,6.54
2024-01-02 15:14:00,31.5,7.27,6.77
2024-01-02 15:15:00,30.74,7.43,5.95
2024-01-02 15:16:00,30.23,7.59,6.68
2024-01-02 15:17:00,30.64,7.44,6.52
2024-01-02 15:18:00,29.11,7.57,6.35
2024-01-02 15:19:00,30.86,7.7,7.09
2024-01-02 15:20:00,29.7,7.59,6.05
2024-01-02 15:21:00,29.45,7.31,6.64
2024-01-02 15:22:00,29.31,7.31,7.23
2024-01-02 15:23:00,31.42,7.07,6.15
2024-01-02 15:24:00,30.02,7.24,6.35
2024-01-02 15:25:00,31.75,8.09,7.67
2024-01-02 15:26:00,30.1,7.26,6.74
2024-01-02 15:27:00,29.16,7.14,6.25
2024-01-02 15:28:00,29.63,7.6,6.9
2024-01-02 15:29:00,31.51,7.47,6.22
2024-01-02 15:30:00,30.4,7.44,5.72
2024-01-02 15:31:00,30.09,7.92,7.19
2024-01-02 15:32:00,30.65,7.66,5.95
2024-01-02 15:33:00,30.93,7.34,7.73
2024-01-02 15:34:00,31.42,7.37,6.26
2024-01-02 15:35:00,31.68,7.35,7.57
2024-01-02 15:36:00,30.24,7.76,5.82
2024-01-02 15:37:00,29.46,7.41,7.01
2024-01-02 15:38:00,30.19,7.0,6.75
2024-01-02 15:39:00,30.73,7.49,6.92
2024-01-02 15:40:00,29.75,7.04,6.98
2024-01-02 15:41:00,29.76,8.16,6.25
2024-01-02 15:42:00,30.8,7.21,5.85
2024-01-02 15:43:00,30.48,7.45,6.47
2024-01-02 15:44:00,30.55,7.58,6.61
2024-01-02 15:45:00,29.92,7.41,6.26
2024-01-02 15:46:00,30.34,7.41,6.64
2024-01-02 15:47:00,29.78,7.63,6.66
2024-01-02 15:48:00,31.23,7.96,6.04
2024-01-02 15:49:00,31.35,7.73,6.7
2024-01-02 15:50:00,29.05,7.94,6.37
2024-01-02 15:51:00,29.78,7.19,6.15
2024-01-02 15:52:00,29.32,7.6,6.89
2024-01-02 15:53:00,30.0,7.55,6.11
2024-01-02 15:54:00,30.45,7.61,6.27
2024-01-02 15:55:00,29.36,7.91,6.54
2024-01-02 15:56:00,29.78,7.43,7.19
2024-01-02 15:57:00,29.72,7.38,6.6
2024-01-02 15:58:00,30.69,7.66,6.76
2024-01-02 15:59:00,30.58,7.0,6.35
2024-01-02 16:00:00,29.94,7.43,6.46
2024-01-02 16:01:00,30.66,7.46,6.48
2024-01-02 16:02:00,30.08,7.22,6.65
2024-01-02 16:03:00,30.3,7.82,6.35
2024-01-02 16:04:00,31.86,7.18,7.17
2024-01-02 16:05:00,31.59,7.46,6.31
2024-01-02 16:06:00,29.48,7.59,5.65
2024-01-02 16:07:00,31.18,7.91,7.87
2024-01-02 16:08:00,31.17,7.5,6.34
2024-01-02 16:09:00,29.6,7.78,7.16
2024-01-02 16:10:00,31.17,7.71,7.2
2024-01-02 16:11:00,31.75,7.54,6.97
2024-01-02 16:12:00,29.62,7.17,6.4
2024-01-02 16:13:00,29.78,7.07,6.64
2024-01-02 16:14:00,31.33,7.53,5.86
2024-01-02 16:15:00,30.73,7.34,7.5
2024-01-02 16:16:00,30.96,7.78,6.07
2024-01-02 16:17:00,30.79,7.72,6.37
2024-01-02 16:18:00,30.83,7.44,6.55
2024-01-02 16:19:00,29.46,7.15,6.45
2024-01-02 16:20:00,31.35,7.65,6.17
2024-01-02 16:21:00,31.45,7.19,7.2
2024-01-02 16:22:00,30.33,7.27,6.98
2024-01-02 16:23:00,30.48,7.21,6.66
2024-01-02 16:24:00,29.29,7.46,6.3
2024-01-02 16:25:00,30.93,7.85,7.03
2024-01-02 16:26:00,30.97,7.5,6.27
2024-01-02 16:27:00,30.46,7.37,7.29
2024-01-02 16:28:00,31.41,7.04,6.56
2024-01-02 16:29:00,30.25,7.67,7.11
2024-01-02 16:30:00,30.97,7.27,6.44
2024-01-02 16:31:00,29.7,7.54,6.54
2024-01-02 16:32:00,30.49,7.39,7.11
2024-01-02 16:33:00,30.37,7.75,7.6
2024-01-02 16:34:00,30.69,7.45,7.28
2024-01-02 16:35:00,30.22,7.48,6.94
2024-01-02 16:36:00,30.41,7.65,6.79
2024-01-02 16:37:00,31.17,8.13,6.25
2024-01-02 16:38:00,30.16,7.77,6.65
2024-01-02 16:39:00,29.23,7.47,6.04
2024-01-02 16:40:00,31.91,7.5,6.69
2024-01-02 16:41:00,31.62,7.34,6.72
2024-01-02 16:42:00,29.48,7.22,5.52
2024-01-02 16:43:00,31.06,7.33,6.52
2024-01-02 16:44:00,30.11,7.27,6.71
2024-01-02 16:45:00,30.72,7.7,6.46
2024-01-02 16:46:00,30.75,7.18,6.68
2024-01-02 16:47:00,30.32,7.9,5.83
2024-01-02 16:48:00,29.88,7.73,6.11
2024-01-02 16:49:00,29.96,7.51,7.02
2024-01-02 16:50:00,29.78,7.5,6.5
2024-01-02 16:51:00,29.84,7.33,6.67
2024-01-02 16:52:00,30.46,7.58,6.23
2024-01-02 16:53:00,29.94,7.83,6.51
2024-01-02 16:54:00,31.05,7.29,5.35
2024-01-02 16:55:00,31.7,7.04,6.92
2024-01-02 16:56:00,30.04,7.71,7.4
2024-01-02 16:57:00,30.7,7.6,5.97
2024-01-02 16:58:00,30.91,7.16,6.03
2024-01-02 16:59:00,30.89,7.28,6.72
2024-01-02 17:00:00,30.57,7.24,7.24
2024-01-02 17:01:00,31.1,7.28,6.5
2024-01-02 17:02:00,30.89,7.4,5.89
2024-01-02 17:03:00,29.52,7.42,6.4
2024-01-02 17:04:00,31.2,7.3,5.99
2024-01-02 17:05:00,31.22,7.27,6.17
2024-01-02 17:06:00,29.9,7.43,6.35
2024-01-02 17:07:00,30.54,7.55,6.04
2024-01-02 17:08:00,31.05,7.41,6.11
2024-01-02 17:09:00,30.34,7.85,6.54
2024-01-02 17:10:00,31.36,7.65,6.61
2024-01-02 17:11:00,32.4,7.02,5.79
2024-01-02 17:12:00,29.88,7.66,6.7
2024-01-02 17:13:00,29.4,7.68,6.31
2024-01-02 17:14:00,30.75,7.37,6.86
2024-01-02 17:15:00,31.08,7.05,6.89
2024-01-02 17:16:00,30.32,7.5,6.23
2024-01-02 17:17:00,31.67,7.5,6.81
2024-01-02 17:18:00,29.43,7.16,6.08
2024-01-02 17:19:00,31.06,7.06,7.16
2024-01-02 17:20:00,30.02,7.47,6.1
2024-01-02 17:21:00,31.88,7.43,6.68
2024-01-02 17:22:00,32.1,7.37,6.41
2024-01-02 17:23:00,29.89,7.47,5.99
2024-01-02 17:24:00,30.06,7.17,6.95
2024-01-02 17:25:00,31.19,7.37,6.19
2024-01-02 17:26:00,30.19,7.66,5.65
2024-01-02 17:27:00,30.47,7.4,5.06
2024-01-02 17:28:00,30.52,7.0,6.06
2024-01-02 17:29:00,28.97,7.36,7.19
2024-01-02 17:30:00,30.49,7.18,7.13
2024-01-02 17:31:00,29.95,7.58,6.14
2024-01-02 17:32:00,30.11,7.6,6.31
2024-01-02 17:33:00,31.66,7.0,6.27
2024-01-02 17:34:00,29.5,7.73,5.83
2024-01-02 17:35:00,31.15,7.17,6.03
2024-01-02 17:36:00,30.28,7.97,6.99
2024-01-02 17:37:00,30.28,7.49,6.75
2024-01-02 17:38:00,31.13,7.13,6.64
2024-01-02 17:39:00,30.77,7.16,5.83
2024-01-02 17:40:00,30.96,7.6,6.55
2024-01-02 17:41:00,31.27,7.38,5.35
2024-01-02 17:42:00,30.23,7.47,6.92
2024-01-02 17:43:00,30.01,7.98,6.63
2024-01-02 17:44:00,29.63,7.29,5.83
2024-01-02 17:45:00,29.84,7.52,7.31
2024-01-02 17:46:00,32.86,7.93,5.6
2024-01-02 17:47:00,31.49,7.58,6.77
2024-01-02 17:48:00,29.42,7.02,6.78
2024-01-02 17:49:00,29.44,7.65,5.88
2024-01-02 17:50:00,30.88,7.15,6.48
2024-01-02 17:51:00,30.94,7.92,5.68
2024-01-02 17:52:00,30.94,7.25,5.08
2024-01-02 17:53:00,30.29,8.39,5.97
2024-01-02 17:54:00,30.4,7.94,6.19
2024-01-02 17:55:00,30.76,7.26,6.82
2024-01-02 17:56:00,30.57,7.51,6.53
2024-01-02 17:57:00,28.72,7.73,6.55
2024-01-02 17:58:00,30.31,7.74,5.99
2024-01-02 17:59:00,29.82,7.63,6.23
2024-01-02 18:00:00,30.64,7.88,6.04
2024-01-02 18:01:00,32.88,7.46,5.89
2024-01-02 18:02:00,30.79,7.39,6.2
2024-01-02 18:03:00,30.24,7.4,6.54
2024-01-02 18:04:00,31.23,7.76,6.21
2024-01-02 18:05:00,30.88,7.61,6.34
2024-01-02 18:06:00,30.83,7.59,6.85
2024-01-02 18:07:00,30.98,7.74,6.25
2024-01-02 18:08:00,32.14,7.0,5.83
2024-01-02 18:09:00,29.59,7.59,6.78
2024-01-02 18:10:00,30.87,7.57,6.63
2024-01-02 18:11:00,29.75,8.0,6.66
2024-01-02 18:12:00,30.94,7.04,6.81
2024-01-02 18:13:00,29.76,7.97,6.73
2024-01-02 18:14:00,30.16,7.52,6.51
2024-01-02 18:15:00,30.26,7.65,7.7
2024-01-02 18:16:00,31.27,8.0,5.86
2024-01-02 18:17:00,31.23,7.67,6.21
2024-01-02 18:18:00,29.5,7.62,6.98
2024-01-02 18:19:00,30.54,7.57,6.57
2024-01-02 18:20:00,29.92,7.35,6.88
2024-01-02 18:21:00,29.48,7.49,6.58
2024-01-02 18:22:00,30.32,7.29,7.19
2024-01-02 18:23:00,30.24,7.49,6.0
2024-01-02 18:24:00,32.43,7.0,7.17
2024-01-02 18:25:00,30.84,7.63,7.09
2024-01-02 18:26:00,29.39,7.46,5.89
2024-01-02 18:27:00,30.04,7.4,6.82
2024-01-02 18:28:00,31.31,7.57,6.48
2024-01-02 18:29:00,32.16,7.07,6.2
2024-01-02 18:30:00,29.22,8.08,5.56
2024-01-02 18:31:00,28.99,7.47,5.99
2024-01-02 18:32:00,31.99,7.46,6.85
2024-01-02 18:33:00,30.8,7.21,6.91
2024-01-02 18:34:00,29.79,7.51,6.39
2024-01-02 18:35:00,30.92,7.92,6.91
2024-01-02 18:36:00,28.38,7.81,6.97
2024-01-02 18:37:00,30.49,7.76,6.58
2024-01-02 18:38:00,30.75,7.66,6.14
2024-01-02 18:39:00,31.23,7.39,6.72
2024-01-02 18:40:00,29.68,7.06,6.74
2024-01-02 18:41:00,30.56,7.44,6.84
2024-01-02 18:42:00,29.75,7.43,6.93
2024-01-02 18:43:00,30.69,7.81,5.82
2024-01-02 18:44:00,29.77,7.59,6.25
2024-01-02 18:45:00,30.16,7.98,5.55
2024-01-02 18:46:00,29.69,7.86,6.87
2024-01-02 18:47:00,31.01,7.36,6.39
2024-01-02 18:48:00,31.17,7.0,6.72
2024-01-02 18:49:00,30.3,7.92,5.76
2024-01-02 18:50:00,30.52,7.91,7.2
2024-01-02 18:51:00,29.33,7.09,5.9
2024-01-02 18:52:00,30.25,7.95,6.89
2024-01-02 18:53:00,30.45,7.61,6.56
2024-01-02 18:54:00,32.58,7.55,6.41
2024-01-02 18:55:00,29.6,7.98,6.36
2024-01-02 18:56:00,31.66,7.9,6.18
2024-01-02 18:57:00,31.28,7.7,7.15
2024-01-02 18:58:00,30.71,7.64,6.51
2024-01-02 18:59:00,31.89,7.68,5.87
2024-01-02 19:00:00,27.28,7.38,6.31
2024-01-02 19:01:00,27.3,7.48,6.56
2024-01-02 19:02:00,26.94,7.23,6.95
2024-01-02 19:03:00,27.96,7.4,6.2
2024-01-02 19:04:00,27.86,7.39,6.23
2024-01-02 19:05:00,26.48,7.31,6.51
2024-01-02 19:06:00,25.93,7.54,6.94
2024-01-02 19:07:00,26.82,7.4,5.82
2024-01-02 19:08:00,26.34,7.65,6.75
2024-01-02 19:09:00,26.93,7.01,6.27
2024-01-02 19:10:00,27.97,7.47,6.34
2024-01-02 19:11:00,26.62,7.54,7.5
2024-01-02 19:12:00,26.95,7.41,6.4
2024-01-02 19:13:00,27.03,7.45,6.88
2024-01-02 19:14:00,27.66,7.02,6.86
2024-01-02 19:15:00,25.18,7.61,5.91
2024-01-02 19:16:00,26.5,7.69,5.58
2024-01-02 19:17:00,27.15,7.65,6.91
2024-01-02 19:18:00,27.94,7.81,5.96
2024-01-02 19:19:00,26.59,7.56,5.67
2024-01-02 19:20:00,25.48,7.64,7.01
2024-01-02 19:21:00,27.48,7.55,5.99
2024-01-02 19:22:00,26.47,7.71,6.11
2024-01-02 19:23:00,26.03,7.03,7.49
2024-01-02 19:24:00,26.48,7.23,5.67
2024-01-02 19:25:00,26.83,7.98,5.87
2024-01-02 19:26:00,26.5,7.0,6.27
2024-01-02 19:27:00,25.21,7.46,6.38
2024-01-02 19:28:00,27.7,7.85,6.05
2024-01-02 19:29:00,28.0,7.47,5.92
2024-01-02 19:30:00,27.5,7.38,7.25
2024-01-02 19:31:00,26.07,7.54,6.63
2024-01-02 19:32:00,26.82,7.39,6.79
2024-01-02 19:33:00,26.97,7.51,6.43
2024-01-02 19:34:00,27.46,7.29,6.64
2024-01-02 19:35:00,27.51,7.83,6.97
2024-01-02 19:36:00,26.39,7.93,6.0
2024-01-02 19:37:00,27.04,7.46,6.63
2024-01-02 19:38:00,27.34,7.08,6.85
2024-01-02 19:39:00,28.14,7.34,7.27
2024-01-02 19:40:00,27.54,7.44,7.47
2024-01-02 19:41:00,27.61,7.65,6.53
2024-01-02 19:42:00,27.04,7.2,7.07
2024-01-02 19:43:00,28.1,7.27,5.16
2024-01-02 19:44:00,27.3,7.65,7.28
2024-01-02 19:45:00,26.29,7.78,6.14
2024-01-02 19:46:00,28.1,7.31,6.38
2024-01-02 19:47:00,27.53,7.1,6.72
2024-01-02 19:48:00,26.62,8.49,6.42
2024-01-02 19:49:00,26.59,7.73,6.6
2024-01-02 19:50:00,27.21,7.42,7.29
2024-01-02 19:51:00,27.34,7.76,6.31
2024-01-02 19:52:00,27.13,7.46,5.96
2024-01-02 19:53:00,27.22,7.76,7.41
2024-01-02 19:54:00,28.33,7.55,6.76
2024-01-02 19:55:00,27.83,7.53,7.46
2024-01-02 19:56:00,27.13,7.47,6.93
2024-01-02 19:57:00,27.73,7.07,5.84
2024-01-02 19:58:00,26.15,8.08,6.82
2024-01-02 19:59:00,27.29,7.22,6.01
2024-01-02 20:00:00,28.42,7.09,6.5
2024-01-02 20:01:00,26.8,7.44,6.46
2024-01-02 20:02:00,26.29,7.21,5.69
2024-01-02 20:03:00,26.45,7.48,6.09
2024-01-02 20:04:00,26.1,7.71,7.6
2024-01-02 20:05:00,26.34,7.8,6.62
2024-01-02 20:06:00,26.67,7.74,6.41
2024-01-02 20:07:00,25.85,7.41,7.41
2024-01-02 20:08:00,26.98,7.51,6.3
2024-01-02 20:09:00,27.69,7.62,6.45
2024-01-02 20:10:00,26.24,7.0,7.0
2024-01-02 20:11:00,28.19,7.67,6.3
2024-01-02 20:12:00,27.38,7.06,6.13
2024-01-02 20:13:00,27.79,8.11,5.37
2024-01-02 20:14:00,26.44,7.38,6.03
2024-01-02 20:15:00,27.65,7.44,6.03
2024-01-02 20:16:00,26.1,7.27,6.58
2024-01-02 20:17:00,27.68,7.31,6.19
2024-01-02 20:18:00,27.11,8.18,7.58
2024-01-02 20:19:00,27.41,7.78,5.97
2024-01-02 20:20:00,26.03,7.04,7.2
2024-01-02 20:21:00,26.25,7.95,6.61
2024-01-02 20:22:00,27.45,7.86,6.9
2024-01-02 20:23:00,26.21,7.42,6.87
2024-01-02 20:24:00,27.34,7.59,5.39
2024-01-02 20:25:00,25.87,7.5,6.49
2024-01-02 20:26:00,27.65,8.09,6.37
2024-01-02 20:27:00,25.98,7.26,5.93
2024-01-02 20:28:00,27.41,7.54,6.73
2024-01-02 20:29:00,27.47,7.37,7.36
2024-01-02 20:30:00,26.41,7.07,5.16
2024-01-02 20:31:00,27.43,8.16,6.23
2024-01-02 20:32:00,27.17,7.15,5.88
2024-01-02 20:33:00,26.53,7.57,6.54
2024-01-02 20:34:00,26.16,7.0,6.34
2024-01-02 20:35:00,25.39,7.38,6.2
2024-01-02 20:36:00,27.24,7.63,6.84
2024-01-02 20:37:00,25.71,7.25,7.32
2024-01-02 20:38:00,27.04,7.68,7.83
2024-01-02 20:39:00,26.75,7.42,6.13
2024-01-02 20:40:00,27.51,7.85,5.59
2024-01-02 20:41:00,26.72,7.91,6.78
2024-01-02 20:42:00,26.7,7.32,7.31
2024-01-02 20:43:00,27.55,7.52,6.91
2024-01-02 20:44:00,27.23,7.56,7.3
2024-01-02 20:45:00,27.22,7.69,6.39
2024-01-02 20:46:00,27.34,7.5,6.2
2024-01-02 20:47:00,25.73,7.56,6.56
2024-01-02 20:48:00,27.57,7.43,6.33
2024-01-02 20:49:00,27.45,7.53,6.83
2024-01-02 20:50:00,26.15,7.89,6.98
2024-01-02 20:51:00,26.77,7.69,7.02
2024-01-02 20:52:00,26.93,7.71,6.76
2024-01-02 20:53:00,26.85,7.72,6.62
2024-01-02 20:54:00,27.23,7.45,6.9
2024-01-02 20:55:00,28.11,7.6,5.52
2024-01-02 20:56:00,27.83,7.17,6.61
2024-01-02 20:57:00,25.91,7.88,6.53
2024-01-02 20:58:00,27.46,7.0,6.61
2024-01-02 20:59:00,28.02,7.47,6.46
2024-01-02 21:00:00,27.27,7.84,6.72
2024-01-02 21:01:00,27.83,7.09,6.21
2024-01-02 21:02:00,28.57,7.62,7.06
2024-01-02 21:03:00,27.78,7.3,6.74
2024-01-02 21:04:00,27.16,7.39,6.58
2024-01-02 21:05:00,27.8,7.78,6.15
2024-01-02 21:06:00,27.07,7.56,6.91
2024-01-02 21:07:00,26.98,7.0,6.6
2024-01-02 21:08:00,26.68,7.21,6.12
2024-01-02 21:09:00,28.21,7.79,6.47
2024-01-02 21:10:00,26.3,7.63,6.81
2024-01-02 21:11:00,28.18,8.02,6.78
2024-01-02 21:12:00,27.36,8.0,6.74
2024-01-02 21:13:00,25.84,7.4,6.55
2024-01-02 21:14:00,27.25,8.25,7.01
2024-01-02 21:15:00,25.28,7.51,7.12
2024-01-02 21:16:00,27.46,7.21,6.87
2024-01-02 21:17:00,27.66,7.31,6.21
2024-01-02 21:18:00,26.48,7.0,5.97
2024-01-02 21:19:00,27.06,7.98,6.23
2024-01-02 21:20:00,28.52,7.98,7.48
2024-01-02 21:21:00,26.55,7.2,6.64
2024-01-02 21:22:00,26.11,7.43,7.56
2024-01-02 21:23:00,28.14,7.53,6.44
2024-01-02 21:24:00,28.53,7.21,6.37
2024-01-02 21:25:00,26.96,7.0,6.46
2024-01-02 21:26:00,27.76,7.44,6.45
2024-01-02 21:27:00,28.03,7.4,6.11
2024-01-02 21:28:00,26.36,7.38,5.93
2024-01-02 21:29:00,26.57,7.57,6.75
2024-01-02 21:30:00,27.94,7.93,7.03
2024-01-02 21:31:00,28.3,7.41,7.72
2024-01-02 21:32:00,27.4,7.55,6.28
2024-01-02 21:33:00,26.25,7.72,6.32
2024-01-02 21:34:00,28.54,7.67,6.11
2024-01-02 21:35:00,26.53,7.32,7.06
2024-01-02 21:36:00,26.68,7.53,6.91
2024-01-02 21:37:00,27.23,7.66,6.06
2024-01-02 21:38:00,28.2,7.16,6.05
2024-01-02 21:39:00,27.64,7.88,6.98
2024-01-02 21:40:00,27.28,7.93,6.69
2024-01-02 21:41:00,27.32,7.28,6.88
2024-01-02 21:42:00,26.99,7.56,6.06
2024-01-02 21:43:00,27.4,7.69,5.56
2024-01-02 21:44:00,24.93,7.34,6.06
2024-01-02 21:45:00,26.71,7.64,6.84
2024-01-02 21:46:00,27.14,7.55,7.56
2024-01-02 21:47:00,26.03,7.06,6.29
2024-01-02 21:48:00,27.26,7.64,7.64
2024-01-02 21:49:00,26.79,7.17,6.91
2024-01-02 21:50:00,28.35,7.78,5.8
2024-01-02 21:51:00,28.21,7.3,6.61
2024-01-02 21:52:00,26.58,7.45,6.93
2024-01-02 21:53:00,26.83,7.91,5.29
2024-01-02 21:54:00,26.89,7.65,6.82
2024-01-02 21:55:00,26.59,7.18,7.09
2024-01-02 21:56:00,27.1,7.2,6.7
2024-01-02 21:57:00,26.34,7.32,6.47
2024-01-02 21:58:00,26.04,7.62,6.41
2024-01-02 21:59:00,27.45,7.61,6.38
2024-01-02 22:00:00,27.45,7.25,5.91
2024-01-02 22:01:00,26.3,7.15,6.16
2024-01-02 22:02:00,27.66,7.58,6.29
2024-01-02 22:03:00,26.44,7.45,6.56
2024-01-02 22:04:00,27.15,8.15,6.22
2024-01-02 22:05:00,27.6,7.51,6.07
2024-01-02 22:06:00,26.92,8.04,6.88
2024-01-02 22:07:00,27.31,7.15,6.69
2024-01-02 22:08:00,26.53,7.03,6.23
2024-01-02 22:09:00,26.79,7.16,6.75
2024-01-02 22:10:00,26.78,7.86,6.27
2024-01-02 22:11:00,26.35,8.03,6.53
2024-01-02 22:12:00,26.8,7.27,6.99
2024-01-02 22:13:00,25.71,7.36,6.2
2024-01-02 22:14:00,26.55,7.15,5.91
2024-01-02 22:15:00,26.72,7.0,6.43
2024-01-02 22:16:00,26.74,7.72,5.82
2024-01-02 22:17:00,26.75,7.57,6.36
2024-01-02 22:18:00,26.89,7.5,6.36
2024-01-02 22:19:00,27.33,7.08,5.27
2024-01-02 22:20:00,27.64,7.99,6.77
2024-01-02 22:21:00,26.42,7.35,6.41
2024-01-02 22:22:00,25.98,7.66,7.09
2024-01-02 22:23:00,26.11,7.06,6.61
2024-01-02 22:24:00,26.55,7.44,6.87
2024-01-02 22:25:00,26.66,7.59,7.1
2024-01-02 22:26:00,26.33,7.6,6.43
2024-01-02 22:27:00,25.91,7.55,6.5
2024-01-02 22:28:00,26.58,7.65,5.71
2024-01-02 22:29:00,27.09,7.16,7.12
2024-01-02 22:30:00,27.42,7.56,6.43
2024-01-02 22:31:00,26.5,7.53,6.0
2024-01-02 22:32:00,26.61,7.57,6.87
2024-01-02 22:33:00,26.2,7.52,5.41
2024-01-02 22:34:00,26.92,7.12,6.29
2024-01-02 22:35:00,26.26,7.1,6.95
2024-01-02 22:36:00,27.4,7.0,6.28
2024-01-02 22:37:00,25.51,7.75,6.14
2024-01-02 22:38:00,26.65,7.75,6.29
2024-01-02 22:39:00,27.18,7.75,5.5
2024-01-02 22:40:00,27.09,7.59,6.86
